Division,Position,Number,Player Name,Status,Quick Stats,yard gain,type,other,stat,thing1,thing,thing3,team,,,
NFC East,RB,34,"Pumphrey, DJ",ACT,CAR,--,YDS,--,AVG,--,TDS,--,PHI,,,
NFC East,DT,98,"Qualls, Elijah",ACT,TCKL,4,SCK,0,FF,0,INT,--,PHI,,,
NFC East,DB,41,"Reaves, Jeremy",ACT,TCKL,--,SCK,--,FF,--,INT,--,PHI,,,
NFC East,DT,76,"Reth, Adam",ACT,TCKL,--,SCK,--,FF,--,INT,--,PHI,,,
NFC East,LB,50,"Reynolds, LaRoy",ACT,TCKL,7,SCK,0,FF,0,INT,--,PHI,,,
NFC East,DB,38,"Roberts, Stephen",ACT,TCKL,--,SCK,--,FF,--,INT,--,PHI,,,
NFC East,TE,82,"Rodgers, Richard",ACT,REC,12,YDS,160,AVG,13.3,TDS,1,PHI,,,
NFC East,OG,73,"Seumalo, Isaac",ACT,G,14,GS,2,,,,,PHI,,,
NFC East,DE,90,"Shittu, Aziz",ACT,TCKL,--,SCK,--,FF,--,INT,--,PHI,,,
NFC East,TE,48,"Sinclair, Gannon",ACT,REC,--,YDS,--,AVG,--,TDS,--,PHI,,,
NFC East,RB,28,"Smallwood, Wendell",ACT,CAR,47,YDS,174,AVG,3.7,TDS,1,PHI,,,
NFC East,RB,43,"Sproles, Darren",ACT,CAR,15,YDS,61,AVG,4.1,TDS,0,PHI,,,
NFC East,QB,7,"Sudfeld, Nate",ACT,TDS,0,INT,0,YDS,134,RTG,90.9,PHI,,,
NFC East,DB,39,"Sullivan, Chandon",ACT,TCKL,--,SCK,--,FF,--,INT,--,PHI,,,
NFC East,DB,37,"Sullivan, Tre",ACT,TCKL,--,SCK,--,FF,--,INT,--,PHI,,,
NFC East,DE,75,"Sweat, Josh",ACT,TCKL,--,SCK,--,FF,--,INT,--,PHI,,,
NFC East,C,64,"Toth, Jon",ACT,G,--,GS,--,,,,,PHI,,,
NFC East,WR,16,"Treggs, Bryce",ACT,REC,5,YDS,79,AVG,15.8,TDS,0,PHI,,,
NFC East,DT,97,"Vaeao, Destiny",ACT,TCKL,10,SCK,0,FF,0,INT,--,PHI,,,
NFC East,OT,72,"Vaitai, Halapoulivaati",ACT,G,16,GS,10,,,,,PHI,,,
NFC East,LB,59,"Walker, Joe",ACT,TCKL,10,SCK,0,FF,0,INT,--,PHI,,,
NFC East,WR,14,"Wallace, Mike",ACT,REC,52,YDS,748,AVG,14.4,TDS,4,PHI,,,
NFC East,WR,89,"Ward, Greg",ACT,REC,--,YDS,--,AVG,--,TDS,--,PHI,,,
NFC East,OG,67,"Warmack, Chance",ACT,G,11,GS,3,,,,,PHI,,,
NFC East,OT,74,"Weathersby, Toby",ACT,G,--,GS,--,,,,,PHI,,,
NFC East,QB,11,"Wentz, Carson",ACT,TDS,33,INT,7,YDS,"3,296",RTG,101.9,PHI,,,
NFC East,WR,80,"Wheaton, Markus",ACT,REC,3,YDS,51,AVG,17,TDS,0,PHI,,,
NFC East,LB,49,"Wilson, Kyle",ACT,TCKL,--,SCK,--,FF,--,INT,--,PHI,,,
NFC East,WR,84,"Wilson, Tim",ACT,REC,--,YDS,--,AVG,--,TDS,--,PHI,,,
NFC East,C,61,"Wisniewski, Stefen",ACT,G,14,GS,11,,,,,PHI,,,
NFC East,LB,50,"Worrilow, Paul",RES,TCKL,30,SCK,0,FF,0,INT,--,PHI,,,
NFC East,DB,34,"Alexander, Adonis",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,DE,93,"Allen, Jonathan",ACT,TCKL,10,SCK,1,FF,0,INT,--,WAS,,,
NFC East,LB,52,"Anderson, Ryan",ACT,TCKL,15,SCK,0,FF,0,INT,--,WAS,,,
NFC East,DB,30,"Apke, Troy",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,C,66,"Bergstrom, Tony",ACT,G,13,GS,3,,,,,WAS,,,
NFC East,RB,35,"Bibbs, Kapri",ACT,CAR,21,YDS,79,AVG,3.8,TDS,0,WAS,,,
NFC East,DB,41,"Blanding, Quin",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,LB,53,"Brown, Zach",ACT,TCKL,127,SCK,2.5,FF,0,INT,--,WAS,,,
NFC East,RB,22,"Carter, Martez",ACT,CAR,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,OG,68,"Catalina, Tyler",ACT,G,7,GS,2,,,,,WAS,,,
NFC East,OT,72,"Christian, Geron",ACT,G,--,GS,--,,,,,WAS,,,
NFC East,OT,69,"Clemmings, T.J.",ACT,G,6,GS,2,,,,,WAS,,,
NFC East,WR,15,"Cobbs, Simmie",ACT,REC,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,WR,80,"Crowder, Jamison",ACT,REC,66,YDS,789,AVG,12,TDS,3,WAS,,,
NFC East,WR,19,"Davis, Robert",RES,REC,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,TE,85,"Davis, Vernon",ACT,REC,43,YDS,648,AVG,15.1,TDS,3,WAS,,,
NFC East,LB,48,"Diggs, Vontae",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,WR,18,"Doctson, Josh",ACT,REC,35,YDS,502,AVG,14.3,TDS,6,WAS,,,
NFC East,CB,23,"Dunbar, Quinton",ACT,TCKL,35,SCK,0,FF,0,INT,1,WAS,,,
NFC East,C,55,"Dunn, Casey",ACT,G,--,GS,--,,,,,WAS,,,
NFC East,DB,22,"Everett, Deshazor",ACT,TCKL,62,SCK,0,FF,1,INT,--,WAS,,,
NFC East,LB,58,"Fernandez, Jerod",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,WR,16,"Fields, Shay",ACT,REC,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,TE,41,"Flanagan, Matt",ACT,REC,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,LB,54,"Foster, Mason",ACT,TCKL,31,SCK,0.5,FF,0,INT,1,WAS,,,
NFC East,TE,82,"Garner, Manasseh",RES,REC,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,RB,29,"Guice, Derrius",RES,CAR,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,LB,51,"Hamilton, Shaun Dion",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,WR,13,"Harris, Maurice",ACT,REC,4,YDS,62,AVG,15.5,TDS,1,WAS,,,
NFC East,LB,40,"Harvey-Clemons, Josh",ACT,TCKL,16,SCK,0.5,FF,0,INT,--,WAS,,,
NFC East,QB,8,"Hogan, Kevin",ACT,TDS,4,INT,5,YDS,517,RTG,71.9,WAS,,,
NFC East,CB,38,"Holsey, Joshua",ACT,TCKL,2,SCK,0,FF,0,INT,--,WAS,,,
NFC East,TE,88,"Holtz, J.P.",ACT,REC,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,DT,90,"Hood, Ziggy",ACT,TCKL,25,SCK,0.5,FF,0,INT,--,WAS,,,
NFC East,K,3,"Hopkins, Dustin",ACT,FGA,17,FGM,14,PCT,82.4,LNG,49,WAS,,,
NFC East,TE,46,"Hudson, Garrett",ACT,REC,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,DT,98,"Ioannidis, Matthew",ACT,TCKL,27,SCK,4.5,FF,1,INT,--,WAS,,,
NFC East,CB,47,"Iworah, Prince Charles",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,OT,78,"Jefferson, Cameron",ACT,G,--,GS,--,,,,,WAS,,,
NFC East,DB,20,"Johnson, Danny",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,OG,67,"Kalis, Kyle",ACT,G,4,GS,2,,,,,WAS,,,
NFC East,RB,20,"Kelley, Rob",ACT,CAR,62,YDS,194,AVG,3.1,TDS,3,WAS,,,
NFC East,LB,91,"Kerrigan, Ryan",ACT,TCKL,46,SCK,13,FF,3,INT,1,WAS,,,
NFC East,WR,84,"Kidsy, Darvin",ACT,REC,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,OT,63,"Kling, John",ACT,G,--,GS,--,,,,,WAS,,,
NFC East,LB,50,"Knox, Jeff",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,OG,60,"Kouandjio, Arie",RES,G,8,GS,6,,,,,WAS,,,
NFC East,DB,39,"Ladler, Kenny",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,DE,72,"Lanier, Anthony",ACT,TCKL,14,SCK,5,FF,1,INT,--,WAS,,,
NFC East,OG,77,"Lauvao, Shawn",ACT,G,9,GS,9,,,,,WAS,,,
NFC East,RB,34,"Marshall, Byron",ACT,CAR,9,YDS,32,AVG,3.6,TDS,0,WAS,,,
NFC East,QB,12,"McCoy, Colt",ACT,TDS,--,INT,--,YDS,--,RTG,0,WAS,,,
NFC East,DT,92,"McGee, Stacy",ACT,TCKL,44,SCK,0,FF,0,INT,--,WAS,,,
NFC East,LB,59,"McKinzy, Cassanova",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,LB,96,"McPhee, Pernell",ACT,TCKL,21,SCK,4,FF,1,INT,--,WAS,,,
NFC East,CB,31,"Moreau, Fabian",ACT,TCKL,14,SCK,0,FF,0,INT,--,WAS,,,
NFC East,OT,76,"Moses, Morgan",ACT,G,16,GS,16,,,,,WAS,,,
NFC East,DB,35,"Nicholson, Montae",ACT,TCKL,24,SCK,0,FF,0,INT,1,WAS,,,
NFC East,LB,52,"Nicolas, Dadi",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,DB,24,"Norman, Josh",ACT,TCKL,64,SCK,0,FF,2,INT,--,WAS,,,
NFC East,OT,79,"Nsekhe, Ty",ACT,G,11,GS,5,,,,,WAS,,,
NFC East,OT,61,"Parris, Timon",ACT,G,--,GS,--,,,,,WAS,,,
NFC East,DT,95,"Payne, Da'Ron",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,RB,32,"Perine, Samaje",ACT,CAR,175,YDS,603,AVG,3.4,TDS,1,WAS,,,
NFC East,DT,78,"Pipkins, Ondre",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,WR,83,"Quick, Brian",ACT,REC,6,YDS,76,AVG,12.7,TDS,0,WAS,,,
NFC East,WR,14,"Quinn, Trey",ACT,REC,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,TE,86,"Reed, Jordan",ACT,REC,27,YDS,211,AVG,7.8,TDS,2,WAS,,,
NFC East,C,74,"Rhaney, Demetrius",ACT,G,1,GS,0,,,,,WAS,,,
NFC East,WR,10,"Richardson, Paul",ACT,REC,44,YDS,703,AVG,16,TDS,6,WAS,,,
NFC East,LB,45,"Robertson, Pete",ACT,TCKL,4,SCK,0,FF,0,INT,--,WAS,,,
NFC East,C,73,"Roullier, Chase",ACT,G,13,GS,7,,,,,WAS,,,
NFC East,DE,63,"Sawyer, Dante",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,OG,75,"Scherff, Brandon",ACT,G,14,GS,14,,,,,WAS,,,
NFC East,DT,97,"Settle, Tim",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,WR,89,"Sims, Cam",ACT,REC,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,QB,11,"Smith, Alex",ACT,TDS,26,INT,5,YDS,"4,042",RTG,104.7,WAS,,,
NFC East,LB,94,"Smith, Preston",ACT,TCKL,42,SCK,8,FF,1,INT,2,WAS,,,
NFC East,DB,37,"Smithson, Fish",ACT,TCKL,1,SCK,0,FF,0,INT,--,WAS,,,
NFC East,LB,50,"Spaight, Martrell",ACT,TCKL,75,SCK,0,FF,0,INT,--,WAS,,,
NFC East,TE,87,"Sprinkle, Jeremy",ACT,REC,2,YDS,13,AVG,6.5,TDS,1,WAS,,,
NFC East,DB,25,"Stroman, Greg",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,LS,57,"Sundberg, Nick",ACT,G,16,GS,0,,,,,WAS,,,
NFC East,DB,36,"Swearinger, D.J.",ACT,TCKL,79,SCK,0.5,FF,1,INT,4,WAS,,,
NFC East,DE,99,"Taylor, Phillip",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,DB,32,"Texada, Ranthony",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,RB,25,"Thompson, Chris",ACT,CAR,64,YDS,294,AVG,4.6,TDS,2,WAS,,,
NFC East,LB,56,"Vigil, Zach",ACT,TCKL,59,SCK,0,FF,0,INT,--,WAS,,,
NFC East,P,5,"Way, Tress",ACT,PUNTS,83,AVG,45.7,LNG,64,IN 20,33,WAS,,,
NFC East,RB,38,"Wellman, Elijah",RES,CAR,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,DE,,"Wilkerson, Jalen",ACT,TCKL,--,SCK,--,FF,--,INT,--,WAS,,,
NFC East,WR,,"Williams, Daniel",ACT,REC,--,YDS,--,AVG,--,TDS,--,WAS,,,
NFC East,OG,60,"Williams, Isaiah",ACT,G,0,GS,0,,,,,WAS,,,
NFC East,OT,71,"Williams, Trent",ACT,G,10,GS,10,,,,,WAS,,,
NFC West,WR,19,"Agudosi, Carlton",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,C,66,"Allen, Josh",ACT,G,--,GS,--,,,,,ARI,,,
NFC West,DT,63,"Anau, Peli",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,RB,45,"Badie, Sherman",ACT,CAR,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,DB,36,"Baker, Budda",ACT,TCKL,74,SCK,1,FF,2,INT,--,ARI,,,
NFC West,TE,81,"Bazile, Chris",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,DB,23,"Benwikere, Bene'",ACT,TCKL,2,SCK,0,FF,0,INT,--,ARI,,,
NFC West,DB,41,"Bethea, Antoine",ACT,TCKL,57,SCK,1,FF,1,INT,5,ARI,,,
NFC West,TE,87,"Bloom, Alec",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,C,70,"Boehm, Evan",ACT,G,15,GS,8,,,,,ARI,,,
NFC West,DB,38,"Boston, Tre",ACT,TCKL,79,SCK,0,FF,0,INT,5,ARI,,,
NFC West,QB,9,"Bradford, Sam",ACT,TDS,3,INT,0,YDS,382,RTG,124.4,ARI,,,
NFC West,LS,46,"Brewer, Aaron",ACT,G,8,GS,0,,,,,ARI,,,
NFC West,LB,20,"Bucannon, Deone",ACT,TCKL,82,SCK,1,FF,2,INT,1,ARI,,,
NFC West,WR,12,"Butler, Brice",ACT,REC,15,YDS,317,AVG,21.1,TDS,3,ARI,,,
NFC West,LB,57,"Bynes, Josh",ACT,TCKL,36,SCK,1,FF,2,INT,1,ARI,,,
NFC West,DB,33,"Campbell, Chris",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,DE,61,"Capi, Cap",ACT,TCKL,7,SCK,1,FF,1,INT,0,ARI,,,
NFC West,LB,52,"Cash, Jeremy",RES,TCKL,0,SCK,0,FF,0,INT,0,ARI,,,
NFC West,C,64,"Cole, Mason",ACT,G,--,GS,--,,,,,ARI,,,
NFC West,RB,48,"Coleman, Derrick",ACT,CAR,2,YDS,8,AVG,4,TDS,0,ARI,,,
NFC West,OT,79,"Cunningham, Korey",ACT,G,--,GS,--,,,,,ARI,,,
NFC West,K,4,"Dawson, Phil",ACT,FGA,40,FGM,32,PCT,80,LNG,57,ARI,,,
NFC West,DB,27,"Dixon, Travell",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,DE,59,"Dora, Vontarrius",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,WR,82,"Duncan, C.J.",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,RB,29,"Edmonds, Chase",ACT,CAR,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,WR,11,"Fitzgerald, Larry",ACT,REC,109,YDS,"1,156",AVG,10.6,TDS,6,ARI,,,
NFC West,DB,30,"Ford, Rudy",ACT,TCKL,5,SCK,0,FF,0,INT,--,ARI,,,
NFC West,RB,37,"Foster, D.J.",ACT,CAR,6,YDS,19,AVG,3.2,TDS,0,ARI,,,
NFC West,LB,92,"Gardeck, Dennis",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,QB,7,"Glennon, Mike",ACT,TDS,4,INT,5,YDS,833,RTG,76.9,ARI,,,
NFC West,DE,44,"Golden, Markus",ACT,TCKL,11,SCK,0,FF,0,INT,--,ARI,,,
NFC West,TE,84,"Gresham, Jermaine",ACT,REC,33,YDS,322,AVG,9.8,TDS,2,ARI,,,
NFC West,DT,95,"Gunter, Rodney",ACT,TCKL,17,SCK,1,FF,0,INT,--,ARI,,,
NFC West,LB,,"Hodges, Gerald",ACT,TCKL,3,SCK,0,FF,0,INT,--,ARI,,,
NFC West,OT,69,"Holden, Will",ACT,G,7,GS,5,,,,,ARI,,,
NFC West,TE,85,"Holmes, Gabe",ACT,REC,0,YDS,0,AVG,--,TDS,0,ARI,,,
NFC West,OG,60,"House, Will",ACT,G,--,GS,--,,,,,ARI,,,
NFC West,DB,42,"Howard, A.J.",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,OT,74,"Humphries, D.J.",ACT,G,5,GS,5,,,,,ARI,,,
NFC West,OG,76,"Iupati, Mike",ACT,G,1,GS,1,,,,,ARI,,,
NFC West,DE,94,"James, Alec",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,RB,31,"Johnson, David",ACT,CAR,11,YDS,23,AVG,2.1,TDS,0,ARI,,,
NFC West,DE,55,"Jones, Chandler",ACT,TCKL,59,SCK,17,FF,2,INT,--,ARI,,,
NFC West,QB,6,"Kanoff, Chad",ACT,TDS,--,INT,--,YDS,--,RTG,--,ARI,,,
NFC West,WR,13,"Kirk, Christian",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,P,2,"Lee, Andy",ACT,PUNTS,88,AVG,47.3,LNG,63,IN 20,29,ARI,,,
NFC West,WR,18,"Little, Greg",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,RB,22,"Logan, T.J.",ACT,CAR,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,LB,50,"Martin, Gabe",RES,TCKL,2,SCK,0,FF,0,INT,--,ARI,,,
NFC West,DE,91,"Mayowa, Benson",ACT,TCKL,21,SCK,1,FF,0,INT,--,ARI,,,
NFC West,K,1,"McCrane, Matt",ACT,FGA,--,FGM,--,PCT,--,LNG,--,ARI,,,
NFC West,CB,,"Miller, Harlan",ACT,TCKL,6,SCK,0,FF,0,INT,--,ARI,,,
NFC West,DE,93,"Moats, Arthur",ACT,TCKL,8,SCK,0,FF,0,INT,--,ARI,,,
NFC West,LB,50,"Moore, Airius",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,CB,25,"Moxey, Jonathan",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,C,62,"Munyer, Daniel",ACT,G,1,GS,0,,,,,ARI,,,
NFC West,WR,14,"Nelson, J.J.",ACT,REC,29,YDS,508,AVG,17.5,TDS,2,ARI,,,
NFC West,CB,39,"Nichols, Deatrick",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,DT,90,"Nkemdiche, Robert",ACT,TCKL,11,SCK,0,FF,1,INT,--,ARI,,,
NFC West,DT,97,"Obasuyi, Owen",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,LB,49,"Oplinger, Matthew",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,DB,,"Owens, Jonathan",RES,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,OT,78,"Painter, Vinston",ACT,G,6,GS,0,,,,,ARI,,,
NFC West,RB,35,"Penny, Elijhaa",ACT,CAR,31,YDS,124,AVG,4,TDS,2,ARI,,,
NFC West,DT,98,"Peters, Corey",ACT,TCKL,22,SCK,1,FF,0,INT,--,ARI,,,
NFC West,DB,21,"Peterson, Patrick",ACT,TCKL,34,SCK,0,FF,0,INT,1,ARI,,,
NFC West,DT,72,"Pierre, Olsen",ACT,TCKL,30,SCK,5.5,FF,1,INT,--,ARI,,,
NFC West,OG,67,"Pugh, Justin",ACT,G,8,GS,8,,,,,ARI,,,
NFC West,OG,68,"Pyke, Greg",ACT,G,--,GS,--,,,,,ARI,,,
NFC West,LB,43,"Reddick, Haason",ACT,TCKL,36,SCK,2.5,FF,2,INT,--,ARI,,,
NFC West,LB,58,"Robinson, Edmond",ACT,TCKL,1,SCK,0,FF,0,INT,0,ARI,,,
NFC West,QB,3,"Rosen, Josh",ACT,TDS,--,INT,--,YDS,--,RTG,--,ARI,,,
NFC West,DB,31,"Scott, Tim",ACT,TCKL,0,SCK,--,FF,--,INT,--,ARI,,,
NFC West,TE,86,"Seals-Jones, Ricky",ACT,REC,12,YDS,201,AVG,16.8,TDS,3,ARI,,,
NFC West,WR,16,"Sherfield, Trent",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,C,53,"Shipley, A.Q.",RES,G,16,GS,16,,,,,ARI,,,
NFC West,OT,71,"Smith, Andre",ACT,G,13,GS,8,,,,,ARI,,,
NFC West,DE,96,"Smith, Jacquies",ACT,TCKL,1,SCK,0,FF,0,INT,0,ARI,,,
NFC West,DT,65,"Tasini, Pasoni",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,DB,28,"Taylor, Jamar",ACT,TCKL,62,SCK,0.5,FF,1,INT,--,ARI,,,
NFC West,CB,34,"Thomas, Tavierre",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,WR,17,"Tolliver, Jalen",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,DB,47,"Turner, Ezekiel",ACT,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,TE,89,"Vollert, Andrew",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,OT,75,"Weiss, Brant",ACT,G,--,GS,--,,,,,ARI,,,
NFC West,OG,73,"Wetzel, John",ACT,G,16,GS,11,,,,,ARI,,,
NFC West,CB,26,"Williams, Brandon",ACT,TCKL,2,SCK,0,FF,0,INT,--,ARI,,,
NFC West,TE,80,"Williams, Bryce",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,WR,10,"Williams, Chad",ACT,REC,3,YDS,31,AVG,10.3,TDS,0,ARI,,,
NFC West,WR,83,"Willis, Corey",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,WR,,"Wolf, Austin",ACT,REC,--,YDS,--,AVG,--,TDS,--,ARI,,,
NFC West,LB,56,"Wright, Scooby",ACT,TCKL,5,SCK,0,FF,0,INT,--,ARI,,,
NFC West,CB,32,"Young, Lou",RES,TCKL,--,SCK,--,FF,--,INT,--,ARI,,,
NFC West,QB,8,"Allen, Brandon",ACT,TDS,--,INT,--,YDS,--,RTG,0,LA,,,
NFC West,C,55,"Allen, Brian",ACT,G,--,GS,--,,,,,LA,,,
NFC West,LB,26,"Barron, Mark",ACT,TCKL,86,SCK,1,FF,0,INT,3,LA,,,
NFC West,C,66,"Blythe, Austin",ACT,G,16,GS,1,,,,,LA,,,
NFC West,DT,90,"Brockers, Michael",ACT,TCKL,55,SCK,4.5,FF,0,INT,--,LA,,,
NFC West,WR,13,"Brown, Fred",ACT,REC,--,YDS,--,AVG,--,TDS,--,LA,,,
NFC West,OG,68,"Brown, Jamon",ACT,G,16,GS,16,,,,,LA,,,
NFC West,RB,34,"Brown, Malcolm",ACT,CAR,63,YDS,246,AVG,3.9,TDS,1,LA,,,
NFC West,DT,94,"Bryant, Omarius",ACT,TCKL,--,SCK,--,FF,--,INT,--,LA,,,
NFC West,DB,41,"Christian, Marqui",ACT,TCKL,9,SCK,0,FF,0,INT,--,LA,,,
NFC West,DT,67,"Clements, Chunky",ACT,TCKL,2,SCK,0.5,FF,0,INT,--,LA,,,
NFC West,WR,12,"Cooks, Brandin",ACT,REC,65,YDS,"1,082",AVG,16.6,TDS,7,LA,,,
NFC West,WR,10,"Cooper, Pharoh",ACT,REC,11,YDS,84,AVG,7.6,TDS,0,LA,,,
NFC West,CB,24,"Countess, Blake",ACT,TCKL,25,SCK,0,FF,0,INT,1,LA,,,
NFC West,RB,33,"Davis, Justin",ACT,CAR,1,YDS,1,AVG,1,TDS,0,LA,,,
NFC West,DE,98,"Davis, Ryan",ACT,TCKL,26,SCK,3,FF,1,INT,--,LA,,,
NFC West,OG,64,"Demby, Jamil",ACT,G,--,GS,--,,,,,LA,,,
NFC West,DT,91,"Easley, Dominique",ACT,TCKL,--,SCK,--,FF,--,INT,--,LA,,,
NFC West,LB,50,"Ebukam, Samson",ACT,TCKL,31,SCK,2,FF,1,INT,--,LA,,,
NFC West,C,60,"Eldrenkamp, Jake",ACT,G,--,GS,--,,,,,LA,,,
NFC West,TE,81,"Everett, Gerald",ACT,REC,16,YDS,244,AVG,15.3,TDS,2,LA,,,
NFC West,K,5,"Ficken, Sam",ACT,FGA,3,FGM,2,PCT,66.7,LNG,23,LA,,,
NFC West,DE,97,"Fox, Morgan",ACT,TCKL,19,SCK,2.5,FF,1,INT,--,LA,,,
NFC West,DE,57,"Franklin-Myers, John",ACT,TCKL,--,SCK,--,FF,--,INT,--,LA,,,
NFC West,QB,16,"Goff, Jared",ACT,TDS,28,INT,7,YDS,"3,804",RTG,100.5,LA,,,
NFC West,RB,30,"Gurley, Todd",ACT,CAR,279,YDS,"1,305",AVG,4.7,TDS,13,LA,,,
NFC West,LB,54,"Hager, Bryce",ACT,TCKL,12,SCK,0,FF,1,INT,--,LA,,,
NFC West,CB,36,"Hatfield, Dominique",ACT,TCKL,5,SCK,0,FF,0,INT,--,LA,,,
NFC West,OT,79,"Havenstein, Rob",ACT,G,15,GS,15,,,,,LA,,,
NFC West,P,6,"Hekker, Johnny",ACT,PUNTS,65,AVG,47.9,LNG,70,IN 20,30,LA,,,
NFC West,TE,84,"Hemingway, Temarrick",ACT,REC,--,YDS,--,AVG,--,TDS,--,LA,,,
NFC West,TE,89,"Higbee, Tyler",ACT,REC,25,YDS,295,AVG,11.8,TDS,1,LA,,,
NFC West,CB,32,"Hill, Troy",ACT,TCKL,18,SCK,0,FF,0,INT,--,LA,,,
NFC West,WR,11,"Hodge, Khadarel",ACT,REC,--,YDS,--,AVG,--,TDS,--,LA,,,
NFC West,DB,42,"Holley, Nate",ACT,TCKL,--,SCK,--,FF,--,INT,--,LA,,,
NFC West,RB,25,"Holley, Nick",ACT,CAR,--,YDS,--,AVG,--,TDS,--,LA,,,
NFC West,LB,48,"Howard, Travin",ACT,TCKL,--,SCK,--,FF,--,INT,--,LA,,,
NFC West,DT,,"Hyeamang, Lord",ACT,TCKL,--,SCK,--,FF,--,INT,--,LA,,,
NFC West,DB,27,"Johnson, Isaiah",ACT,TCKL,6,SCK,0,FF,0,INT,--,LA,,,
NFC West,SAF,43,"Johnson, John",ACT,TCKL,75,SCK,0,FF,0,INT,1,LA,,,
NFC West,DT,69,"Joseph-Day, Sebastian",ACT,TCKL,--,SCK,--,FF,--,INT,--,LA,,,
NFC West,DB,20,"Joyner, Lamarcus",ACT,TCKL,49,SCK,0,FF,1,INT,3,LA,,,
